,CITY_TOWN_NAME,CRASH_HOUR,DRVR_CNTRB_CIRC_CL,RDWY_JNCT_TYPE_DESCR,TRAF_CNTRL_DEVC_TYPE_DESCR,LAT,LON,DRVR_DISTRACTED_CL,CNTY_NAME,SPEED_LIMIT,SURFACE_TP,STRUCT_CND
639,LEXINGTON,14,Distracted/Inattention,T-intersection,No controls,42.44707883,-71.23430123," D1: Other activity, electronic device",MIDDLESEX,25.0,Bituminous concrete road,Good
640,LEXINGTON,14,Distracted/Inattention,T-intersection,No controls,42.44707883,-71.23430123," D1: Other activity, electronic device",MIDDLESEX,25.0,Bituminous concrete road,Good
641,GEORGETOWN,17,Distracted/Inattention,T-intersection,Stop signs,42.72641741,-70.98957850000001," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Surface-treated road,Deficient
642,GEORGETOWN,17,Distracted/Inattention,T-intersection,Stop signs,42.72641741,-70.98957850000001," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Surface-treated road,Deficient
643,GLOUCESTER,18,Reckless Driving,Not at junction,No controls,42.61688789,-70.65277856," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Good
644,GLOUCESTER,18,Reckless Driving,Not at junction,No controls,42.61688789,-70.65277856," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Good
645,EASTON,8,Distracted/Inattention,Not at junction,No controls,42.03062597,-71.11315947," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,30.0,Bituminous concrete road,Good
646,EASTON,8,Distracted/Inattention,Not at junction,No controls,42.03062597,-71.11315947," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,30.0,Bituminous concrete road,Good
647,WOBURN,11,Tailgating,On-ramp,No controls,42.5024173,-71.12222572," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Good
648,WOBURN,11,Tailgating,On-ramp,No controls,42.5024173,-71.12222572," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Good
649,SOMERVILLE,16,Distracted/Inattention,T-intersection,No controls,42.39455847,-71.08777527, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Good
650,SOMERVILLE,16,Distracted/Inattention,T-intersection,No controls,42.39455847,-71.08777527, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Good
651,SOMERVILLE,17,Distracted/Inattention,Not at junction,No controls,42.39287091,-71.08744374," D1: Other activity, electronic device",MIDDLESEX,20.0,Bituminous concrete road,Fair
652,SOMERVILLE,17,Distracted/Inattention,Not at junction,No controls,42.39287091,-71.08744374," D1: Other activity, electronic device",MIDDLESEX,20.0,Bituminous concrete road,Fair
653,SOMERVILLE,17,Distracted/Inattention,Not at junction,No controls,42.39287091,-71.08744374," D1: Other activity, electronic device",MIDDLESEX,20.0,Bituminous concrete road,Fair
654,SOMERVILLE,17,Distracted/Inattention,Not at junction,No controls,42.39287091,-71.08744374," D1: Other activity, electronic device",MIDDLESEX,20.0,Bituminous concrete road,Fair
655,HANOVER,21,Distracted/Inattention,Not at junction,No controls,42.10366495,-70.85485914," D1: Other activity, electronic device",PLYMOUTH,30.0,Surface-treated road,Good
656,MELROSE,17,Distracted/Inattention,Not at junction,No controls,42.45685157,-71.06776912, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Bituminous concrete road,Good
657,MELROSE,17,Distracted/Inattention,Not at junction,No controls,42.45685157,-71.06776912, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Bituminous concrete road,Good
658,SHERBORN,9,Distracted/Inattention,T-intersection,Stop signs,42.23656492,-71.40609374," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
659,SHERBORN,9,Distracted/Inattention,T-intersection,Stop signs,42.23656492,-71.40609374," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
660,WEYMOUTH,18,Distracted/Inattention,T-intersection,No controls,42.20640088,-70.95656139," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
661,WEYMOUTH,18,Distracted/Inattention,T-intersection,No controls,42.20640088,-70.95656139," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
662,WEYMOUTH,18,Distracted/Inattention,Not at junction,No controls,42.20930891,-70.92485369, D1: Talking on hands-free electronic device,NORFOLK,30.0,Bituminous concrete road,Fair
663,WEYMOUTH,18,Distracted/Inattention,Not at junction,No controls,42.20930891,-70.92485369, D1: Talking on hands-free electronic device,NORFOLK,30.0,Bituminous concrete road,Fair
664,WEYMOUTH,16,Reckless Driving,Not at junction,No controls,42.22856753,-70.94588448," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
665,WEYMOUTH,16,Reckless Driving,Four-way intersection,No controls,42.19701705,-70.92935237," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
666,WEYMOUTH,16,Reckless Driving,Four-way intersection,No controls,42.19701705,-70.92935237," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
667,WEYMOUTH,16,Reckless Driving,Four-way intersection,No controls,42.19701705,-70.92935237," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
668,WEYMOUTH,23,Reckless Driving,Not at junction,No controls,42.24364,-70.9463," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Bituminous concrete road,Good
669,WEYMOUTH,23,Reckless Driving,Not at junction,No controls,42.24364,-70.9463," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Bituminous concrete road,Good
670,WEYMOUTH,18,Tailgating,Four-way intersection,Traffic control signal,42.188990000000004,-70.9556, D1: External distraction (outside the vehicle),NORFOLK,35.0,Bituminous concrete road,Good
671,WEYMOUTH,18,Tailgating,Four-way intersection,Traffic control signal,42.188990000000004,-70.9556, D1: External distraction (outside the vehicle),NORFOLK,35.0,Bituminous concrete road,Good
672,WEYMOUTH,20,Distracted/Inattention,Not at junction,No controls,42.18618488,-70.93246265," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Good
673,BRAINTREE,11,Diregarded traffic markings,Off-ramp,Traffic control signal,42.22282268,-71.03079168, D1: Passenger,NORFOLK,25.0,Bituminous concrete road,Fair
674,BRAINTREE,11,Diregarded traffic markings,Off-ramp,Traffic control signal,42.22282268,-71.03079168, D1: Passenger,NORFOLK,25.0,Bituminous concrete road,Fair
675,ROCKPORT,13,Reckless Driving,Not at junction,No controls,42.68144287,-70.62754717," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Good
676,NEWTON,15,Diregarded traffic markings,Not at junction,No controls,42.33215508,-71.18123471, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
677,NEWTON,15,Diregarded traffic markings,Not at junction,No controls,42.33215508,-71.18123471, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
678,NEWTON,15,Diregarded traffic markings,Not at junction,No controls,42.33215508,-71.18123471, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
679,BOSTON,17,Distracted/Inattention,On-ramp,Yield signs,42.35896546,-71.11772859," D1: Other activity, electronic device",SUFFOLK,30.0,Bituminous concrete road,Good
680,BOSTON,17,Distracted/Inattention,On-ramp,Yield signs,42.35896546,-71.11772859," D1: Other activity, electronic device",SUFFOLK,30.0,Bituminous concrete road,Good
681,MARBLEHEAD,0,Distracted/Inattention,Not at junction,No controls,42.50553253,-70.84593225," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Fair
682,WALTHAM,8,Distracted/Inattention,Not at junction,No controls,42.3815118,-71.23645181, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Fair
683,WALTHAM,8,Distracted/Inattention,Not at junction,No controls,42.3815118,-71.23645181, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Fair
684,HAVERHILL,19,Uncontrollable factors,Not at junction,No controls,42.78607929,-71.03329269, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
685,HAVERHILL,15,Distracted/Inattention,Not at junction,No controls,42.78696036,-71.13372691," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
686,HAVERHILL,15,Distracted/Inattention,Not at junction,No controls,42.78696036,-71.13372691," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
687,MANSFIELD,15,Reckless Driving,Four-way intersection,Traffic control signal,42.0231723,-71.22382475," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,40.0,Bituminous concrete road,Good
688,MANSFIELD,15,Reckless Driving,Four-way intersection,Traffic control signal,42.0231723,-71.22382475," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,40.0,Bituminous concrete road,Good
689,MANSFIELD,11,Distracted/Inattention,Four-way intersection,No controls,42.01746567,-71.2271311, D1: External distraction (outside the vehicle) / D2: External distraction (outside the vehicle),BRISTOL,40.0,Bituminous concrete road,Good
690,MANSFIELD,11,Distracted/Inattention,Four-way intersection,No controls,42.01746567,-71.2271311, D1: External distraction (outside the vehicle) / D2: External distraction (outside the vehicle),BRISTOL,40.0,Bituminous concrete road,Good
691,CAMBRIDGE,18,Reckless Driving,Not at junction,Traffic control signal,42.3736864,-71.09791315," D1: Other activity, electronic device",MIDDLESEX,25.0,Bituminous concrete road,Fair
692,HALIFAX,20,Uncontrollable factors,Not at junction,No controls,41.97629371,-70.89488944, D1: External distraction (outside the vehicle),PLYMOUTH,40.0,Bituminous concrete road,Fair
693,WELLESLEY,8,Drowsey Driving,Not at junction,No controls,42.30448859,-71.32523766," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,50.0,Bituminous concrete road,Good
694,WELLESLEY,8,Drowsey Driving,Not at junction,No controls,42.30448859,-71.32523766," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,50.0,Bituminous concrete road,Good
695,NATICK,15,Distracted/Inattention,T-intersection,No controls,42.32847664,-71.33175461," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Fair
696,NATICK,15,Distracted/Inattention,T-intersection,No controls,42.32847664,-71.33175461," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Fair
697,NATICK,15,Distracted/Inattention,T-intersection,No controls,42.32847664,-71.33175461," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Fair
698,NATICK,15,Distracted/Inattention,T-intersection,No controls,42.32847664,-71.33175461," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Fair
699,FREETOWN,8,Speeding,Not at junction,No controls,41.80363857,-71.03117262," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,20.0,Bituminous concrete road,Good
700,FREETOWN,8,Speeding,Not at junction,No controls,41.80363857,-71.03117262," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,20.0,Bituminous concrete road,Good
701,NEEDHAM,11,Distracted/Inattention,Not at junction,No controls,42.272729999999996,-71.2425," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
702,NEEDHAM,11,Distracted/Inattention,Not at junction,No controls,42.272729999999996,-71.2425," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
703,NEEDHAM,11,Distracted/Inattention,Not at junction,No controls,42.272729999999996,-71.2425," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
704,NEEDHAM,11,Distracted/Inattention,Not at junction,No controls,42.272729999999996,-71.2425," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
705,NEEDHAM,9,Distracted/Inattention,Not at junction,No controls,42.27971001,-71.2353, D1: External distraction (outside the vehicle),NORFOLK,30.0,Bituminous concrete road,Fair
706,NEEDHAM,9,Distracted/Inattention,Not at junction,No controls,42.27971001,-71.2353, D1: External distraction (outside the vehicle),NORFOLK,30.0,Bituminous concrete road,Fair
707,WESTWOOD,20,Distracted/Inattention,T-intersection,Traffic control signal,42.228559999999995,-71.18609000000001, D1: Manually operating an electronic device,NORFOLK,30.0,Bituminous concrete road,Good
708,WESTWOOD,20,Distracted/Inattention,T-intersection,Traffic control signal,42.228559999999995,-71.18609000000001, D1: Manually operating an electronic device,NORFOLK,30.0,Bituminous concrete road,Good
709,HOPKINTON,16,Tailgating,Off-ramp,Yield signs,42.21433931,-71.54596918, D1: External distraction (outside the vehicle),MIDDLESEX,45.0,Bituminous concrete road,Good
710,HOPKINTON,16,Tailgating,Off-ramp,Yield signs,42.21433931,-71.54596918, D1: External distraction (outside the vehicle),MIDDLESEX,45.0,Bituminous concrete road,Good
711,CAMBRIDGE,8,Other causes,Not at junction,No controls,42.35917661,-71.08734491, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Good
712,CAMBRIDGE,8,Other causes,Not at junction,No controls,42.35917661,-71.08734491, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Good
713,CAMBRIDGE,8,Other causes,Not at junction,No controls,42.35917661,-71.08734491, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Good
714,CAMBRIDGE,15,Diregarded traffic markings,Y-intersection,No controls,42.37319431,-71.12077996, D1: Talking on hand-held electronic device,MIDDLESEX,25.0,Bituminous concrete road,Fair
715,CAMBRIDGE,15,Diregarded traffic markings,Y-intersection,No controls,42.37319431,-71.12077996, D1: Talking on hand-held electronic device,MIDDLESEX,25.0,Bituminous concrete road,Fair
716,BROCKTON,6,Diregarded traffic markings,Not at junction,No controls,42.08880081,-71.03711875, D1: External distraction (outside the vehicle) / D2: External distraction (outside the vehicle),PLYMOUTH,30.0,Bituminous concrete road,Fair
717,BROCKTON,6,Diregarded traffic markings,Not at junction,No controls,42.08880081,-71.03711875, D1: External distraction (outside the vehicle) / D2: External distraction (outside the vehicle),PLYMOUTH,30.0,Bituminous concrete road,Fair
718,BROCKTON,5,Distracted/Inattention,Not at junction,No controls,42.07396925,-71.04540263, D1: Manually operating an electronic device,PLYMOUTH,30.0,Bituminous concrete road,Fair
719,BROCKTON,12,Diregarded traffic markings,Four-way intersection,No controls,42.07396925,-71.04540263, D1: Manually operating an electronic device / D2: Manually operating an electronic device,PLYMOUTH,30.0,Bituminous concrete road,Fair
720,BROCKTON,12,Diregarded traffic markings,Four-way intersection,No controls,42.07396925,-71.04540263, D1: Manually operating an electronic device / D2: Manually operating an electronic device,PLYMOUTH,30.0,Bituminous concrete road,Fair
721,BROCKTON,9,Speeding,Not at junction,No controls,42.07144476,-71.02857309," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,30.0,Bituminous concrete road,Good
722,BROCKTON,15,Reckless Driving,Four-way intersection,Traffic control signal,42.08017576,-71.00446857," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,30.0,Bituminous concrete road,Fair
723,BROCKTON,7,Tailgating,T-intersection,Traffic control signal,42.07960594,-71.04421746, D1: External distraction (outside the vehicle),PLYMOUTH,30.0,Bituminous concrete road,Fair
